day,request_time,order_distance,order_fare,pick_index,drop_index,order_time
6,76320,2253.0,7.0,162,141,415
6,74046,2897.0,8.0,68,50,540
20,66078,2253.0,17.5,163,140,1749
6,72284,708.0,4.0,211,79,202
21,75707,2221.0,11.0,79,231,989
11,65901,4313.0,15.0,48,238,1288
26,66743,5794.0,18.5,237,114,1566
10,76236,2092.0,7.0,238,239,391
10,66874,901.0,5.0,249,68,302
20,66690,3701.0,14.0,230,43,1185
7,68725,3879.0,9.5,161,262,595
19,75442,1819.0,9.0,164,233,778
14,73480,2430.0,8.0,75,41,547
20,66074,3267.0,15.5,246,233,1434
5,65729,2736.0,11.5,231,158,1041
6,74948,805.0,4.5,100,186,206
10,66472,2462.0,9.5,79,234,740
3,70846,2849.0,8.5,144,234,576
7,68730,1271.0,5.0,50,48,220
28,75096,1770.0,6.5,151,239,398
4,69346,1191.0,6.0,237,141,393
19,64876,3621.0,15.0,239,229,1360
18,69976,3975.0,10.5,263,239,720
11,68632,644.0,5.0,161,162,284
25,65556,3380.0,17.0,234,230,1708
7,77672,2494.0,8.0,211,234,566
20,65097,2414.0,16.5,48,233,1657
18,75331,1352.0,5.5,164,170,331
25,73433,3701.0,11.0,234,142,836
12,68534,1127.0,4.5,140,262,163
18,75415,5311.0,14.0,164,236,1067
19,74368,6486.0,16.5,161,74,1245
20,68363,4394.0,14.0,161,236,1052
10,78424,2044.0,7.0,237,236,393
7,65553,2575.0,10.0,233,140,820
26,67818,2253.0,10.0,163,229,804
6,66183,966.0,4.5,170,234,199
7,72254,4023.0,11.0,237,238,806
26,74911,4088.0,13.0,186,141,1070
27,73147,2800.0,9.5,161,141,672
13,68409,1754.0,6.5,48,68,378
10,77822,4667.0,12.0,161,79,845
20,72610,1320.0,5.0,164,161,221
19,75239,4667.0,13.0,233,4,867
10,73993,966.0,4.5,246,186,231
17,68610,1432.0,5.5,41,42,329
17,66991,1674.0,8.0,162,186,627
17,75303,2816.0,9.5,237,143,666
18,78230,1851.0,7.0,231,13,635
6,78286,3380.0,10.5,230,239,767
5,71595,1690.0,6.0,166,151,284
25,69066,1577.0,6.5,237,162,443
4,75931,5955.0,15.0,113,143,1091
3,73582,3283.0,9.0,113,246,639
3,66219,4748.0,10.5,43,74,581
28,75073,1561.0,7.0,48,50,502
27,67680,2253.0,11.5,164,230,1014
13,70664,2092.0,7.0,141,142,460
20,67578,2688.0,12.5,113,100,1152
13,75031,2173.0,6.5,229,262,410
18,70672,2253.0,9.5,125,45,784
27,71335,2237.0,11.0,211,79,989
3,73314,2800.0,9.0,158,186,627
20,65870,3219.0,10.5,263,237,808
5,77699,4828.0,10.5,238,116,439
14,76223,1609.0,6.0,211,79,302
20,71420,8481.0,24.0,230,45,2065
28,78657,2189.0,6.5,237,262,360
4,77511,1287.0,5.5,79,114,293
5,73827,1448.0,4.5,163,48,182
17,69597,1223.0,5.5,68,186,256
24,74552,4345.0,13.5,164,263,1110
5,75603,1658.0,7.0,170,107,456
11,78757,3701.0,10.5,68,50,757
27,67391,2849.0,8.5,87,13,541
13,66095,1609.0,6.5,140,229,386
20,66101,3557.0,19.5,234,230,1953
10,71940,11603.0,23.5,161,13,1363
13,79026,1287.0,6.0,161,229,396
7,76641,5086.0,13.5,100,238,1056
20,74457,1851.0,7.5,170,107,546
19,68193,2462.0,10.0,163,186,822
27,65278,805.0,8.5,161,230,705
5,73010,4619.0,11.0,68,163,729
26,69702,4667.0,16.5,137,231,1555
28,70007,1931.0,9.5,230,68,794
26,71355,724.0,5.0,233,170,302
19,77067,2189.0,7.0,229,140,431
14,79083,15772.0,32.0,79,244,1815
17,66063,2897.0,9.5,142,238,665
19,68744,6276.0,15.5,170,232,1001
12,75542,2092.0,8.5,113,170,610
24,75076,5311.0,14.5,162,125,1077
12,74355,1770.0,5.0,142,238,232
10,77571,2366.0,7.5,229,262,415
27,73929,4023.0,12.0,162,43,847
27,66533,483.0,4.0,238,239,158
21,72160,5407.0,17.5,230,158,1407
20,75837,1529.0,6.0,161,163,365
7,66944,3219.0,11.5,48,233,965
24,67051,1931.0,8.0,230,229,636
25,74659,2704.0,9.0,141,233,606
13,65875,1287.0,6.0,90,246,379
5,66506,4249.0,19.5,230,237,1855
21,65420,2527.0,9.5,249,246,726
10,73758,772.0,3.5,90,186,125
20,71007,1448.0,5.5,234,246,307
26,78227,2285.0,8.0,90,48,615
26,69766,5343.0,18.0,232,158,1686
28,68440,1963.0,7.5,161,141,498
17,71774,5665.0,13.5,100,238,887
14,72541,1642.0,6.5,42,41,383
27,64860,644.0,6.0,234,113,445
24,74762,2092.0,7.5,234,148,471
7,74045,4571.0,12.5,50,141,961
5,71213,1127.0,5.0,236,262,303
13,70037,1754.0,6.0,170,107,400
3,69075,885.0,6.5,237,163,450
5,77521,4667.0,12.0,164,143,773
28,78248,1867.0,10.0,161,164,845
11,67589,2591.0,11.0,141,239,875
24,70290,2897.0,7.5,142,151,379
7,72853,2060.0,8.0,237,230,568
19,69953,1770.0,5.5,75,236,307
10,69275,3846.0,12.5,161,236,1072
24,76839,4023.0,10.5,231,164,697
12,70883,1046.0,5.0,161,233,323
6,78707,1883.0,9.0,246,186,715
27,70087,5037.0,18.0,68,148,1678
10,78066,1706.0,6.5,170,234,397
12,76887,2865.0,11.0,229,170,952
13,75913,1336.0,6.0,237,161,359
24,69927,9093.0,20.0,113,238,1232
25,67829,1448.0,6.5,231,209,429
19,77194,1384.0,10.0,233,170,884
27,75402,3074.0,9.5,229,186,723
11,76965,3911.0,12.0,234,161,1027
21,69912,2623.0,8.5,170,114,599
25,65714,7564.0,19.0,238,164,1313
5,72764,2607.0,11.5,161,107,1017
25,75099,4635.0,13.0,107,48,1008
21,73647,8690.0,24.0,41,48,1776
18,73487,2527.0,10.5,107,249,852
21,68248,2237.0,9.5,237,48,764
26,77593,3170.0,8.0,162,262,451
4,72804,2768.0,10.0,163,234,813
5,74106,4345.0,10.0,50,249,635
20,73029,966.0,5.0,90,68,243
11,66794,1754.0,11.0,142,237,1038
5,65073,1883.0,6.0,79,107,323
18,67613,4345.0,16.0,161,236,1441
14,75836,2285.0,6.5,170,237,359
5,73291,5150.0,16.5,237,68,1340
10,76962,4023.0,10.5,164,141,715
21,75564,982.0,5.0,42,41,253
3,67395,6228.0,17.5,107,236,1472
11,78900,11909.0,24.5,114,263,1287
3,73670,2398.0,7.0,161,107,346
20,71163,982.0,5.0,164,170,313
7,76043,6775.0,14.0,79,263,778
20,72107,4184.0,12.0,249,142,821
18,73350,3251.0,9.5,43,236,608
3,76508,1979.0,5.5,229,137,210
13,70708,2108.0,8.0,170,246,628
12,74400,8369.0,17.5,232,262,1011
13,77886,1255.0,6.0,170,186,386
25,76623,3154.0,8.5,137,141,552
17,68082,306.0,7.5,142,163,641
19,65759,2092.0,8.0,75,263,584
19,67458,2543.0,11.5,161,246,1044
14,78935,4973.0,15.5,163,68,1261
20,68513,2752.0,9.5,161,142,735
26,66155,2253.0,7.5,140,236,503
7,77227,1304.0,4.5,239,238,121
4,68903,3283.0,10.5,161,107,844
5,70973,2205.0,7.0,151,239,378
11,74916,5488.0,12.5,234,142,881
17,71130,1078.0,4.5,239,143,292
28,67535,1127.0,6.5,163,161,457
19,70864,3862.0,10.5,142,236,725
6,78813,3058.0,10.0,263,163,708
11,65597,966.0,5.5,43,237,300
21,76056,2189.0,7.0,43,161,382
27,75555,1481.0,5.5,143,43,282
7,64871,1448.0,6.5,161,164,469
24,68150,4538.0,14.5,163,246,1187
14,65493,5246.0,14.0,140,74,1072
7,69531,1320.0,7.0,161,163,563
26,70879,2157.0,7.0,249,234,467
10,75990,3541.0,11.0,230,141,798
19,75047,2623.0,8.0,68,142,486
7,75633,1159.0,7.0,249,114,526
18,66767,2897.0,11.5,249,170,1046
5,67199,1996.0,10.0,163,50,792
3,67935,3219.0,9.0,237,75,575
18,67739,2044.0,13.5,234,68,1295
10,77073,2639.0,8.5,107,249,603
25,67252,1609.0,7.5,113,4,517
26,78582,3701.0,9.5,79,209,614
19,67997,2527.0,7.5,230,239,538
25,77742,4699.0,12.0,68,142,802
26,65845,1931.0,11.5,137,186,1052
6,67920,4281.0,12.5,166,263,923
21,74057,1754.0,7.5,163,233,549
5,72561,7242.0,17.5,13,48,1133
24,75272,821.0,4.0,239,143,194
13,66572,1497.0,5.0,162,140,241
4,78282,2800.0,7.5,237,107,353
4,76478,3380.0,10.0,141,230,747
5,65591,1609.0,7.0,246,90,456
13,78827,1738.0,5.5,263,141,266
12,70132,1931.0,8.5,236,43,714
7,73266,1127.0,5.0,229,140,239
20,74791,1127.0,5.5,186,230,349
26,68773,4345.0,15.0,186,50,1253
11,67684,1304.0,6.0,79,231,375
4,68396,4474.0,13.5,230,238,1004
6,74299,2253.0,7.5,239,151,437
20,71819,1287.0,5.0,170,107,247
28,74859,1207.0,5.5,43,140,346
18,75955,2076.0,7.5,162,163,521
13,65182,1127.0,6.0,158,249,437
5,66438,3927.0,17.5,107,246,1671
6,67607,1271.0,6.5,90,246,413
3,74530,1287.0,5.5,234,113,327
18,70613,1770.0,7.0,211,45,523
19,75798,1432.0,5.5,236,262,308
10,68907,4908.0,15.0,230,262,1235
5,67852,1931.0,8.5,233,237,707
3,68530,2800.0,11.0,107,148,880
24,75897,2800.0,9.0,211,68,594
19,77577,5794.0,13.5,246,238,891
25,78437,5102.0,15.0,162,158,1273
27,75862,3364.0,8.0,143,151,445
17,70583,4023.0,12.5,161,236,928
25,78051,901.0,4.0,164,170,181
27,67359,3380.0,12.0,249,230,1005
11,74384,1754.0,6.0,239,236,345
25,74835,5794.0,16.0,144,141,1256
14,77422,7290.0,18.0,261,79,1249
7,66462,4394.0,12.0,43,42,925
20,70429,402.0,4.5,158,68,240
13,78121,4474.0,15.0,107,230,1295
4,72876,3541.0,9.0,162,142,556
12,78084,6598.0,17.5,237,231,1449
11,71948,3042.0,8.0,140,236,493
7,65938,1963.0,7.0,236,237,420
24,71104,1931.0,8.0,162,100,619
4,64869,1271.0,5.0,230,163,239
12,78616,3106.0,9.5,239,263,663
4,74772,1996.0,7.5,100,162,520
20,78485,3267.0,10.5,163,236,734
7,69541,3170.0,12.0,161,137,1068
19,68795,3331.0,10.0,231,249,711
5,69758,1770.0,11.5,233,230,1045
27,69201,2543.0,7.5,162,137,487
18,71298,2414.0,8.5,48,50,590
25,72218,1883.0,6.0,87,261,392
18,67418,1674.0,7.0,100,50,534
27,78153,1400.0,7.0,79,148,510
28,68356,4345.0,14.0,161,68,1249
13,65596,2462.0,10.0,68,246,814
6,69737,1352.0,5.0,100,230,282
21,64915,7725.0,21.5,90,238,1647
28,65059,3154.0,9.0,236,74,583
10,69455,3412.0,10.5,170,246,785
19,78335,9769.0,21.5,87,237,1289
13,73894,4184.0,11.5,48,238,790
21,73574,7290.0,16.0,162,166,1098
19,68949,5150.0,19.0,249,237,1859
6,74235,1287.0,6.5,230,237,491
28,76303,1609.0,6.5,100,246,447
24,72656,2173.0,7.0,142,230,428
11,67921,3187.0,8.5,48,68,518
27,79112,3058.0,10.0,161,143,743
20,71112,7371.0,21.0,211,142,1915
20,68129,4828.0,14.5,249,87,1199
14,77685,1931.0,7.0,230,142,402
7,71927,2398.0,6.5,229,140,304
5,78957,3187.0,10.0,142,161,685
11,75848,6920.0,15.5,166,246,852
3,74971,1609.0,5.0,237,236,205
20,74425,2140.0,8.5,249,79,641
13,67825,4394.0,12.5,148,68,978
27,77009,4667.0,11.5,186,140,810
4,68521,1046.0,5.0,48,246,248
26,67632,2478.0,8.0,158,186,516
11,76154,6550.0,14.5,170,45,698
10,77228,1448.0,5.5,113,107,325
26,65301,917.0,6.5,68,230,464
28,67245,644.0,5.0,161,230,294
6,75006,1931.0,9.0,162,229,754
18,77516,4796.0,12.0,249,161,785
24,67540,2688.0,7.5,211,107,450
28,77134,3444.0,9.0,229,262,601
26,75845,4023.0,13.0,230,263,994
3,66729,3219.0,12.0,237,239,1062
21,66745,1014.0,5.0,166,41,292
7,70829,2124.0,8.5,79,234,677
24,67840,7950.0,19.0,142,231,1302
3,73082,2478.0,7.0,229,141,388
10,68262,2253.0,7.0,233,107,461
20,70757,2478.0,7.5,236,239,427
19,73561,3460.0,9.0,237,151,546
10,66449,3219.0,9.0,236,41,524
13,70499,2897.0,8.5,237,239,519
12,70929,2655.0,8.5,249,164,602
14,77131,3895.0,11.0,142,68,813
26,65969,2124.0,14.5,48,162,1419
20,68871,2060.0,8.0,144,79,575
13,77727,1062.0,5.5,163,161,383
21,78176,4023.0,12.5,50,107,1054
24,78185,9350.0,21.0,142,261,1488
14,72894,5086.0,12.0,74,239,796
14,75118,756.0,4.5,141,237,227
24,66459,3701.0,11.0,236,142,719
10,65497,1352.0,6.0,263,236,407
27,71212,966.0,6.0,237,162,405
14,70769,1690.0,7.0,233,162,492
10,75593,2414.0,9.0,186,162,699
5,78954,1786.0,6.5,142,48,422
4,72988,9978.0,24.0,41,114,1832
10,71253,2092.0,7.0,161,237,434
17,70689,3090.0,9.0,143,141,632
6,65612,2607.0,9.0,158,231,725
7,68713,7725.0,18.5,239,246,1219
20,71512,2414.0,8.5,234,229,626
24,77581,1690.0,6.0,161,237,333
21,68164,2768.0,8.5,230,239,546
5,69030,5729.0,14.5,50,140,1026
18,78761,1287.0,5.0,50,239,228
26,70649,1030.0,5.0,48,50,268
4,72035,4410.0,11.0,43,249,725
3,67624,4764.0,13.5,262,42,1005
13,78886,3862.0,13.5,237,100,1126
10,69567,15772.0,29.0,48,244,1655
27,70270,4345.0,13.5,237,246,1121
14,79178,1770.0,5.5,229,141,282
26,72239,4184.0,12.5,170,239,941
4,71795,1931.0,7.0,163,48,492
27,76107,7741.0,19.5,79,239,1595
5,69026,2221.0,11.0,170,237,956
26,78503,8047.0,19.5,142,148,1564
4,69124,6920.0,19.5,238,137,1666
14,67179,4780.0,14.0,163,114,1154
19,72150,7451.0,18.0,13,163,1295
25,76812,5118.0,20.5,79,143,1911
21,71014,2655.0,13.5,231,249,1233
17,67673,2350.0,7.0,237,236,430
25,68735,3589.0,11.0,48,239,795
11,76384,1609.0,6.5,236,238,368
25,70423,1127.0,5.0,237,236,250
12,73578,2414.0,8.5,68,125,629
17,66642,3814.0,13.5,237,230,1172
11,71939,10412.0,23.5,237,125,1613
5,67338,2253.0,8.0,79,107,526
14,77747,1287.0,5.5,238,239,330
26,76128,2559.0,7.5,234,161,429
25,77901,9656.0,20.0,230,87,1117
25,68933,1497.0,6.5,90,161,467
13,67229,1770.0,8.5,239,43,628
4,76242,2736.0,10.5,162,107,836
25,75133,1223.0,5.0,113,234,258
5,76214,3009.0,8.5,239,236,516
10,69613,9495.0,19.5,231,239,1079
25,74116,2028.0,8.0,234,246,564
6,65237,4892.0,19.5,164,141,1905
19,70637,4313.0,15.0,114,100,1357
18,74494,1448.0,7.5,164,230,587
20,75846,1577.0,7.0,263,262,450
14,74603,4072.0,13.5,211,170,1155
27,68687,2124.0,8.5,88,148,631
18,65553,2253.0,8.5,237,75,583
28,78763,2736.0,8.0,43,140,475
28,65126,1770.0,10.0,163,162,904
25,76834,7950.0,20.0,261,170,1442
13,67405,1046.0,4.5,144,209,181
21,67774,2736.0,10.0,164,249,814
14,67975,2478.0,7.0,211,234,379
20,71737,3541.0,11.0,186,211,831
7,73237,3605.0,10.5,246,79,776
17,73644,2977.0,8.0,229,236,463
28,78993,3653.0,12.5,249,107,1049
12,65655,2897.0,11.5,162,107,1000
12,71299,13840.0,25.5,230,243,1174
19,71554,3701.0,12.0,162,79,1000
11,70651,1738.0,6.0,170,107,365
20,67999,2253.0,8.0,244,152,540
27,68871,2511.0,8.0,166,41,497
11,68965,3138.0,10.0,163,90,750
3,71279,8948.0,20.0,237,232,1262
5,65860,2253.0,8.0,236,239,534
17,66257,4828.0,18.5,246,237,1603
13,72889,1770.0,7.0,246,158,484
4,68384,1770.0,7.0,79,234,426
20,75642,5794.0,15.0,142,236,1145
4,64886,3380.0,11.5,262,238,901
6,67398,4023.0,13.5,68,148,1109
14,74680,1931.0,6.0,163,230,327
28,68258,1014.0,5.5,43,142,332
26,70579,3766.0,9.5,162,263,603
20,75376,5794.0,16.0,50,114,1267
28,70577,1287.0,6.0,186,164,413
26,65530,3862.0,15.0,163,234,1290
19,69033,2092.0,8.5,237,162,691
20,74908,1448.0,5.5,263,262,328
14,78542,7821.0,18.5,144,141,1122
21,68412,6663.0,19.0,100,13,1526
18,72873,1304.0,6.5,162,170,494
26,71847,917.0,4.0,236,237,160
28,66080,4184.0,13.5,162,79,1110
18,74706,3026.0,12.5,170,163,1158
27,68084,1931.0,7.5,238,142,450
27,75167,2961.0,10.0,246,170,796
13,77339,1014.0,5.0,113,114,287
17,66772,1561.0,5.5,236,262,312
7,78007,2543.0,9.0,90,79,713
24,72722,3138.0,8.5,163,236,471
5,73148,1207.0,6.5,161,48,440
21,65442,1159.0,6.0,90,186,380
5,76304,6325.0,15.5,231,164,988
25,71900,3734.0,11.0,234,229,832
7,66418,837.0,4.5,142,48,256
5,70507,1899.0,6.5,45,87,406
5,65208,5649.0,21.5,113,142,2085
13,78340,2897.0,13.5,164,158,1238
10,67491,3380.0,11.5,48,170,926
4,77611,2253.0,6.5,244,42,366
12,75752,3380.0,10.0,236,142,696
11,69082,2784.0,9.5,186,224,780
4,75244,4265.0,10.0,48,90,599
14,71800,998.0,4.5,237,229,228
12,72533,2414.0,8.5,137,79,643
11,79014,1786.0,6.5,140,229,412
25,76227,5552.0,14.5,249,50,986
25,77731,3154.0,10.0,113,170,778
20,73649,2913.0,10.0,161,239,742
3,77734,3605.0,10.5,100,143,717
6,70142,4410.0,16.5,68,114,1480
13,65797,4667.0,12.0,13,148,762
26,71283,6856.0,19.5,166,162,1607
19,74683,1754.0,6.5,163,162,459
28,70042,966.0,5.5,236,263,350
19,65655,5633.0,16.5,237,4,1223
3,67632,2672.0,10.0,75,238,735
27,78040,1738.0,8.5,113,158,676
6,78821,1931.0,5.5,239,151,229
5,78376,6775.0,13.0,238,244,540
26,77349,6470.0,19.5,231,162,1774
11,75535,3090.0,9.0,13,211,585
12,66195,1416.0,7.5,107,90,569
7,65730,547.0,3.5,238,239,135
25,72789,740.0,4.0,238,239,148
18,74235,1287.0,5.5,237,141,299
20,69963,1674.0,11.5,161,48,1075
26,73161,7017.0,17.0,170,87,1185
6,68561,1287.0,6.0,238,151,350
26,78266,1287.0,7.0,161,48,531
24,66286,2237.0,15.0,170,68,1454
4,67121,2575.0,7.0,75,262,360
7,73092,2736.0,12.0,137,90,1090
14,78057,1931.0,9.0,100,162,711
11,78505,6663.0,17.5,48,231,1234
20,64967,2430.0,7.5,186,158,533
25,76994,4345.0,12.0,263,137,869
7,67875,3637.0,11.0,100,142,899
19,73927,3331.0,12.5,246,233,1074
24,75550,9238.0,19.5,263,244,1200
5,67792,1513.0,6.5,237,141,439
12,70180,966.0,6.0,162,100,417
24,68786,7419.0,17.5,68,13,1102
7,70010,1207.0,5.5,230,170,324
5,65512,2977.0,11.0,113,186,903
27,66556,853.0,5.5,234,90,377
14,73987,5649.0,17.0,140,186,1245
4,69876,2655.0,9.0,164,246,690
13,68292,3219.0,10.5,162,236,813
26,68328,1770.0,8.5,234,249,695
28,67847,2688.0,7.0,233,140,301
19,73958,2092.0,8.0,48,68,542
26,76253,1674.0,8.0,79,249,591
13,69817,3701.0,13.0,237,239,1021
26,75654,1127.0,4.5,137,107,167
5,65417,2124.0,8.0,107,114,587
25,78132,1770.0,7.0,246,90,415
6,68870,1931.0,6.5,186,249,438
26,77086,8063.0,20.0,161,13,1449
20,68048,3814.0,13.0,114,234,1192
26,73540,660.0,3.5,233,229,121
13,65019,2414.0,13.5,236,43,1193
10,78837,4023.0,11.0,186,142,769
6,69566,644.0,4.0,236,263,154
4,65224,1577.0,9.0,162,237,768
14,66102,2092.0,7.5,100,68,549
26,78424,1287.0,6.0,142,163,345
11,69085,4780.0,14.0,142,234,1120
6,69272,1432.0,5.0,75,74,297
13,73972,2446.0,8.5,186,233,611
26,70166,1416.0,6.5,141,163,468
11,65615,1609.0,7.5,263,236,512
7,68958,1448.0,6.0,164,162,355
26,65272,2494.0,11.5,68,100,1032
28,67017,13776.0,26.5,231,75,1303
18,73866,1127.0,4.5,237,236,215
10,74986,1287.0,4.5,211,125,192
26,78542,6421.0,19.5,148,48,1710
10,65704,966.0,5.0,144,79,290
17,71938,4184.0,12.0,107,237,871
4,68480,2157.0,9.0,161,142,657
3,68851,1609.0,6.5,141,237,440
26,68388,4072.0,12.0,164,141,922
24,78302,1110.0,4.5,230,161,198
17,64808,2092.0,7.5,141,162,467
4,75753,1287.0,6.5,170,186,437
17,66507,3380.0,13.5,163,107,1196
13,74556,547.0,3.5,230,48,110
13,66984,1609.0,5.5,263,75,252
4,74730,1046.0,4.5,186,90,187
14,72127,3058.0,12.0,141,170,1070
14,77852,1127.0,5.5,141,236,304
25,77196,6872.0,20.5,144,161,1819
28,72709,4989.0,12.0,261,246,668
11,75337,2736.0,9.5,237,236,702
6,71085,6276.0,13.5,79,263,796
27,73096,2865.0,7.5,238,142,373
19,75877,2591.0,8.5,141,162,533
21,69195,3026.0,11.0,48,158,836
26,66202,4023.0,17.0,141,239,1647
10,78898,1127.0,6.5,125,144,446
7,67595,6695.0,14.5,231,224,760
10,70108,1400.0,5.5,74,42,337
5,75962,1867.0,8.0,163,170,592
24,76320,1127.0,4.5,237,141,178
20,78355,3541.0,14.0,170,249,1270
14,71123,11346.0,22.5,231,162,1067
10,77721,966.0,5.0,41,42,248
17,65470,1030.0,4.5,211,114,231
10,66402,3798.0,12.0,229,236,998
5,76893,1046.0,4.5,239,238,207
26,65762,3557.0,9.5,43,236,621
24,68751,2736.0,10.0,234,161,825
10,77971,885.0,4.5,211,79,200
10,67159,7596.0,21.0,75,244,1830
13,66305,3862.0,16.5,238,48,1490
28,71048,4458.0,16.0,79,100,1433
3,73573,2398.0,10.5,162,186,869
17,72130,2253.0,8.0,50,239,408
21,67942,7773.0,17.0,164,87,950
28,76509,2575.0,7.5,75,42,425
27,75060,1110.0,4.5,229,162,248
12,71867,1432.0,7.0,161,164,532
26,69647,982.0,4.0,263,236,148
6,71111,1078.0,5.5,237,162,374
28,71225,2414.0,8.5,113,68,621
7,67495,5633.0,15.5,231,186,1077
10,69933,7097.0,19.0,151,170,1454
4,68098,4345.0,13.0,43,238,932
28,73266,4023.0,10.0,238,74,591
21,71046,3380.0,13.0,170,158,1130
26,64800,1127.0,5.0,237,141,246
26,68014,1931.0,10.0,161,170,901
10,68064,467.0,3.5,236,141,270
17,67319,2366.0,10.0,230,50,773
21,77632,1368.0,5.5,230,170,344
17,66877,2736.0,13.5,162,164,1254
13,77550,7886.0,20.0,211,141,1496
5,66244,2527.0,7.5,236,239,467
14,76353,5198.0,14.5,43,151,1054
26,77881,1448.0,7.0,107,137,519
3,67996,853.0,4.0,143,239,163
25,77198,1127.0,5.0,48,50,261
18,73873,3669.0,11.5,239,229,896
12,66179,3557.0,12.5,237,238,995
24,72227,3589.0,9.5,148,170,552
12,75861,8916.0,18.0,48,152,896
3,72637,2736.0,8.0,140,162,541
5,68332,1867.0,8.0,90,100,626
24,71778,5826.0,13.0,88,79,595
21,67233,805.0,5.0,100,48,302
20,71162,1722.0,6.5,262,237,429
19,68482,2897.0,10.0,263,229,751
24,78240,2157.0,7.0,237,236,423
27,78522,2511.0,9.0,144,249,674
3,73118,4506.0,10.5,246,142,616
12,65609,3557.0,11.5,140,75,845
19,75280,8578.0,18.0,166,127,978
4,77877,2189.0,9.5,234,230,714
18,70661,10799.0,22.0,231,262,1409
26,66940,1287.0,7.0,113,79,516
10,78234,2044.0,6.5,236,239,382
25,74534,3042.0,9.0,239,141,563
26,77818,6276.0,15.0,68,263,1126
20,67601,2253.0,9.5,236,142,728
24,66340,1030.0,5.0,100,170,261
27,66107,2253.0,8.0,144,107,548
12,71860,3203.0,9.5,162,236,695
21,65649,1078.0,5.5,90,249,341
4,78631,10300.0,21.5,79,151,1407
24,73023,4506.0,13.0,231,68,999
28,74224,2108.0,8.5,164,68,625
27,72917,3541.0,12.5,107,48,1045
6,71859,3235.0,11.0,239,263,815
10,75905,2575.0,8.5,162,234,583
25,73268,2382.0,8.0,170,237,550
7,71759,5858.0,15.0,236,239,1158
17,70573,4860.0,14.0,75,237,994
17,64876,2398.0,10.0,163,239,838
7,74794,4233.0,15.0,230,140,1348
19,70005,1947.0,6.5,158,68,391
26,77330,2511.0,9.5,262,141,695
10,71228,5150.0,15.0,237,249,1246
18,66362,1448.0,6.5,164,161,453
21,72549,579.0,4.5,211,144,268
26,74292,5311.0,15.5,113,142,1281
28,69283,1593.0,7.5,161,164,539
27,69209,3766.0,11.0,237,238,764
6,74933,1786.0,6.5,236,262,396
10,67587,451.0,3.0,141,237,68
26,71024,2575.0,9.0,162,141,612
18,73150,1770.0,10.0,230,186,863
20,76170,7113.0,22.0,141,79,1986
4,67847,2559.0,8.5,233,161,637
4,67960,3058.0,9.5,161,249,727
20,68670,3862.0,13.0,113,232,1040
19,78852,2897.0,8.5,237,238,535
20,66592,3009.0,14.0,162,186,1254
12,65053,3701.0,12.0,100,211,990
18,77361,2414.0,9.5,162,107,808
12,65184,3862.0,15.0,125,164,1324
4,76092,1127.0,4.5,236,141,210
19,78134,2414.0,7.5,43,236,406
21,65174,1127.0,5.0,231,88,310
5,66553,1931.0,8.5,162,163,670
25,66550,6840.0,17.0,141,249,1260
17,70353,1127.0,6.5,230,162,445
3,66261,1674.0,8.0,43,142,588
25,71312,2736.0,10.0,229,142,771
26,78967,1609.0,5.5,141,237,302
4,76780,3396.0,11.0,141,100,853
26,69501,3460.0,10.5,90,233,797
25,69170,11104.0,26.0,43,114,1816
3,66744,756.0,5.0,239,143,268
4,66614,2961.0,10.0,90,230,801
27,70297,3541.0,10.5,137,246,776
6,74892,2897.0,9.0,230,142,633
11,72924,3090.0,9.5,231,88,757
13,65708,1078.0,7.0,74,42,535
27,68108,966.0,5.0,140,237,269
13,73471,5536.0,16.0,161,144,1386
19,70655,3653.0,13.0,100,239,1068
10,73637,2736.0,10.0,161,234,809
28,68128,2913.0,8.5,161,140,601
28,76061,451.0,3.0,162,229,86
26,66084,1384.0,5.5,237,43,268
21,69558,2350.0,12.5,90,48,1139
11,73227,7805.0,20.5,48,231,1450
21,73401,998.0,6.0,170,164,389
24,76802,3653.0,10.5,68,79,768
25,78784,1287.0,6.0,162,170,406
20,76478,5906.0,16.5,186,87,1355
13,76063,4072.0,12.0,170,143,952
10,77767,2092.0,7.0,161,229,469
12,72309,9012.0,21.0,13,142,1419
3,78005,1287.0,4.5,234,113,219
19,74634,4796.0,13.0,113,232,898
12,67591,3895.0,16.5,163,107,1626
27,73769,2897.0,12.0,234,249,1132
27,68335,1609.0,9.0,142,163,723
12,70479,1609.0,6.5,164,170,459
17,74904,2076.0,7.5,100,48,507
18,67929,998.0,4.5,164,186,220
4,71218,3187.0,10.0,162,90,727
12,70918,7403.0,22.0,170,151,1807
